resume_id,job_id,all-mpnet-base-v2_score,paraphrase-MiniLM-L6-v2_score,all-MiniLM-L12-v1_score,all-roberta-large-v1_score,bert_base_nli_mean_tokens_score
pdf_resume_204,Full-stack Developer.txt,892,722,889,879,897
pdf_resume_2040,Full-stack Developer.txt,399,270,252,429,252
pdf_resume_2041,Full-stack Developer.txt,533,646,820,375,857
pdf_resume_2042,Full-stack Developer.txt,929,908,929,931,934
pdf_resume_2043,Full-stack Developer.txt,357,199,410,300,151
pdf_resume_2044,Full-stack Developer.txt,750,908,741,804,756
pdf_resume_2052,Full-stack Developer.txt,156,101,66,106,130
pdf_resume_2053,Full-stack Developer.txt,432,743,679,400,555
pdf_resume_2061,Full-stack Developer.txt,859,638,816,881,713
pdf_resume_2062,Full-stack Developer.txt,308,529,444,404,327
pdf_resume_2064,Full-stack Developer.txt,844,908,839,797,915
pdf_resume_2070,Full-stack Developer.txt,668,694,660,726,549
pdf_resume_2071,Full-stack Developer.txt,220,146,74,74,93
pdf_resume_2074,Full-stack Developer.txt,535,427,812,775,606
pdf_resume_2075,Full-stack Developer.txt,422,355,668,417,511
pdf_resume_2077,Full-stack Developer.txt,380,211,277,422,444
pdf_resume_2078,Full-stack Developer.txt,714,342,825,607,528
pdf_resume_2079,Full-stack Developer.txt,792,694,638,738,457
pdf_resume_2086,Full-stack Developer.txt,450,569,479,239,497
pdf_resume_2089,Full-stack Developer.txt,686,511,766,718,756
pdf_resume_209,Full-stack Developer.txt,660,729,668,711,587
pdf_resume_2094,Full-stack Developer.txt,644,908,777,381,738
pdf_resume_2104,Full-stack Developer.txt,764,694,588,711,284
pdf_resume_2106,Full-stack Developer.txt,495,539,462,329,319
pdf_resume_2129,Full-stack Developer.txt,432,738,683,570,511
pdf_resume_2141,Full-stack Developer.txt,387,175,379,478,200
pdf_resume_2145,Full-stack Developer.txt,547,499,575,557,567
pdf_resume_2149,Full-stack Developer.txt,456,457,455,545,271
pdf_resume_215,Full-stack Developer.txt,425,225,410,597,474
pdf_resume_2157,Full-stack Developer.txt,686,517,700,557,690
pdf_resume_2160,Full-stack Developer.txt,571,761,410,336,517
pdf_resume_2162,Full-stack Developer.txt,520,551,674,673,431
pdf_resume_2164,Full-stack Developer.txt,111,74,96,77,67
pdf_resume_2167,Full-stack Developer.txt,450,417,462,545,260
pdf_resume_2168,Full-stack Developer.txt,387,325,571,408,575
pdf_resume_2172,Full-stack Developer.txt,668,398,410,738,840
pdf_resume_2179,Full-stack Developer.txt,278,229,313,257,144
pdf_resume_2189,Full-stack Developer.txt,732,822,543,545,587
pdf_resume_219,Full-stack Developer.txt,206,243,247,250,237
pdf_resume_2197,Full-stack Developer.txt,816,661,751,772,650
pdf_resume_2198,Full-stack Developer.txt,21,129,16,152,27
pdf_resume_22,Full-stack Developer.txt,535,511,371,611,450
pdf_resume_2212,Full-stack Developer.txt,540,694,700,743,662
pdf_resume_2217,Full-stack Developer.txt,889,793,891,875,774
pdf_resume_2218,Full-stack Developer.txt,743,524,548,726,738
pdf_resume_2219,Full-stack Developer.txt,383,556,376,584,633
pdf_resume_2221,Full-stack Developer.txt,335,789,537,478,818
pdf_resume_2222,Full-stack Developer.txt,563,353,575,750,764
pdf_resume_2224,Full-stack Developer.txt,764,694,588,711,474
pdf_resume_2225,Full-stack Developer.txt,378,620,386,495,787
pdf_resume_2230,Full-stack Developer.txt,798,478,849,512,595
pdf_resume_2233,Full-stack Developer.txt,167,156,189,145,200
pdf_resume_2244,Full-stack Developer.txt,929,908,929,931,919
pdf_resume_225,Full-stack Developer.txt,717,908,865,770,839
pdf_resume_2251,Full-stack Developer.txt,499,318,712,755,681
pdf_resume_2257,Full-stack Developer.txt,188,566,333,673,385
pdf_resume_2258,Full-stack Developer.txt,58,29,79,117,144
pdf_resume_226,Full-stack Developer.txt,297,539,273,334,366
pdf_resume_2261,Full-stack Developer.txt,362,475,450,605,681
pdf_resume_2265,Full-stack Developer.txt,783,908,788,819,601
pdf_resume_2267,Full-stack Developer.txt,4,3,4,11,24
pdf_resume_2269,Full-stack Developer.txt,620,752,653,545,657
pdf_resume_228,Full-stack Developer.txt,883,810,853,902,830
pdf_resume_2281,Full-stack Developer.txt,432,833,410,689,595
pdf_resume_2285,Full-stack Developer.txt,274,608,244,360,398
pdf_resume_2292,Full-stack Developer.txt,171,408,250,198,366
pdf_resume_2300,Full-stack Developer.txt,274,270,291,375,488
pdf_resume_2301,Full-stack Developer.txt,462,414,568,654,409
pdf_resume_2305,Full-stack Developer.txt,77,48,74,157,67
pdf_resume_2307,Full-stack Developer.txt,82,89,138,70,151
pdf_resume_2316,Full-stack Developer.txt,181,495,419,126,536
pdf_resume_2322,Full-stack Developer.txt,311,235,324,518,431
pdf_resume_2324,Full-stack Developer.txt,197,248,340,341,337
pdf_resume_2325,Full-stack Developer.txt,644,694,660,646,474
pdf_resume_2326,Full-stack Developer.txt,750,813,827,703,802
pdf_resume_2328,Full-stack Developer.txt,223,177,206,466,463
pdf_resume_2331,Full-stack Developer.txt,357,199,410,296,137
pdf_resume_2333,Full-stack Developer.txt,237,475,259,441,756
pdf_resume_2336,Full-stack Developer.txt,775,801,788,810,567
pdf_resume_2340,Full-stack Developer.txt,317,149,515,286,398
pdf_resume_2346,Full-stack Developer.txt,529,391,521,408,260
pdf_resume_2353,Full-stack Developer.txt,551,492,575,447,468
pdf_resume_2354,Full-stack Developer.txt,55,140,186,126,85
pdf_resume_2366,Full-stack Developer.txt,792,694,638,738,457
pdf_resume_2367,Full-stack Developer.txt,104,165,86,166,175
pdf_resume_2385,Full-stack Developer.txt,291,374,201,261,237
pdf_resume_2389,Full-stack Developer.txt,543,330,543,620,390
pdf_resume_2394,Full-stack Developer.txt,225,505,455,369,549
pdf_resume_2395,Full-stack Developer.txt,317,159,515,431,398
pdf_resume_2398,Full-stack Developer.txt,104,411,111,159,301
pdf_resume_2405,Full-stack Developer.txt,288,293,317,231,43
pdf_resume_241,Full-stack Developer.txt,827,908,741,837,845
pdf_resume_242,Full-stack Developer.txt,422,623,475,552,674
pdf_resume_2420,Full-stack Developer.txt,529,634,527,478,667
pdf_resume_2423,Full-stack Developer.txt,263,209,256,385,277
pdf_resume_2437,Full-stack Developer.txt,295,535,233,290,729
pdf_resume_2441,Full-stack Developer.txt,810,908,865,892,882
pdf_resume_2445,Full-stack Developer.txt,153,551,159,286,354
pdf_resume_2447,Full-stack Developer.txt,163,181,471,293,260
pdf_resume_2449,Full-stack Developer.txt,26,191,51,106,117
pdf_resume_2452,Full-stack Developer.txt,139,69,96,186,99
pdf_resume_2453,Full-stack Developer.txt,304,220,432,355,130
pdf_resume_2454,Full-stack Developer.txt,812,908,845,885,769
pdf_resume_2455,Full-stack Developer.txt,183,347,233,257,511
pdf_resume_2462,Full-stack Developer.txt,761,861,707,812,690
pdf_resume_2464,Full-stack Developer.txt,40,39,62,102,74
pdf_resume_2468,Full-stack Developer.txt,543,467,521,281,420
pdf_resume_2469,Full-stack Developer.txt,720,810,843,782,700
pdf_resume_247,Full-stack Developer.txt,884,776,853,779,897
pdf_resume_2472,Full-stack Developer.txt,362,527,233,660,517
pdf_resume_2478,Full-stack Developer.txt,149,114,426,191,144
pdf_resume_2490,Full-stack Developer.txt,51,268,177,214,130
pdf_resume_2492,Full-stack Developer.txt,413,411,423,372,549
pdf_resume_2494,Full-stack Developer.txt,24,111,14,51,85
pdf_resume_2499,Full-stack Developer.txt,587,646,628,638,337
pdf_resume_2503,Full-stack Developer.txt,626,851,653,706,674
pdf_resume_2509,Full-stack Developer.txt,827,908,741,837,738
pdf_resume_2511,Full-stack Developer.txt,679,694,614,738,378
pdf_resume_2515,Full-stack Developer.txt,186,111,197,145,390
pdf_resume_2517,Full-stack Developer.txt,489,694,469,537,378
pdf_resume_2518,Full-stack Developer.txt,281,573,287,355,180
pdf_resume_2520,Full-stack Developer.txt,406,398,558,466,35
pdf_resume_2531,Full-stack Developer.txt,608,776,603,497,483
pdf_resume_2536,Full-stack Developer.txt,663,829,509,545,582
pdf_resume_2540,Full-stack Developer.txt,929,869,929,931,928
pdf_resume_2545,Full-stack Developer.txt,917,908,912,917,902
pdf_resume_2547,Full-stack Developer.txt,681,424,604,633,378
pdf_resume_255,Full-stack Developer.txt,582,231,588,533,167
pdf_resume_2550,Full-stack Developer.txt,387,362,462,196,175
pdf_resume_2554,Full-stack Developer.txt,587,694,628,648,437
pdf_resume_2560,Full-stack Developer.txt,399,270,252,429,252
pdf_resume_2561,Full-stack Developer.txt,471,569,269,339,354
pdf_resume_2563,Full-stack Developer.txt,484,908,490,662,690
pdf_resume_2564,Full-stack Developer.txt,263,694,287,336,420
pdf_resume_2567,Full-stack Developer.txt,653,558,628,711,420
pdf_resume_2569,Full-stack Developer.txt,156,101,66,106,130
pdf_resume_2570,Full-stack Developer.txt,450,734,690,242,544
pdf_resume_2571,Full-stack Developer.txt,597,738,779,746,718
pdf_resume_2572,Full-stack Developer.txt,535,429,812,775,612
pdf_resume_2578,Full-stack Developer.txt,859,638,816,881,713
pdf_resume_2583,Full-stack Developer.txt,869,488,859,780,723
pdf_resume_2587,Full-stack Developer.txt,929,908,929,931,934
pdf_resume_2589,Full-stack Developer.txt,418,694,273,525,319
pdf_resume_2592,Full-stack Developer.txt,216,368,376,46,245
pdf_resume_2593,Full-stack Developer.txt,578,488,566,450,468
pdf_resume_2595,Full-stack Developer.txt,301,819,703,721,746
pdf_resume_2597,Full-stack Developer.txt,929,908,929,931,934
pdf_resume_2598,Full-stack Developer.txt,239,131,287,348,277
pdf_resume_2599,Full-stack Developer.txt,898,611,918,873,889
pdf_resume_2600,Full-stack Developer.txt,668,694,660,726,549
pdf_resume_2616,Full-stack Developer.txt,28,131,33,21,130
pdf_resume_2622,Full-stack Developer.txt,559,333,233,618,511
pdf_resume_2623,Full-stack Developer.txt,653,694,614,673,366
pdf_resume_2625,Full-stack Developer.txt,730,654,710,332,674
pdf_resume_2627,Full-stack Developer.txt,792,748,764,828,674
pdf_resume_2637,Full-stack Developer.txt,231,266,247,486,812
pdf_resume_2638,Full-stack Developer.txt,574,651,825,602,618
pdf_resume_2639,Full-stack Developer.txt,183,238,221,136,437
pdf_resume_264,Full-stack Developer.txt,706,614,754,600,662
pdf_resume_2642,Full-stack Developer.txt,505,694,335,738,385
pdf_resume_2643,Full-stack Developer.txt,929,743,915,916,863
pdf_resume_2645,Full-stack Developer.txt,195,34,153,224,117
pdf_resume_2646,Full-stack Developer.txt,614,446,429,518,252
pdf_resume_2650,Full-stack Developer.txt,861,618,841,597,802
pdf_resume_2651,Full-stack Developer.txt,929,908,929,931,934
pdf_resume_2656,Full-stack Developer.txt,653,694,614,673,420
pdf_resume_2657,Full-stack Developer.txt,626,786,660,721,633
pdf_resume_2658,Full-stack Developer.txt,276,335,182,231,271
pdf_resume_266,Full-stack Developer.txt,929,908,929,931,868
pdf_resume_2663,Full-stack Developer.txt,547,499,575,557,567
pdf_resume_2669,Full-stack Developer.txt,711,486,754,684,657
pdf_resume_267,Full-stack Developer.txt,620,585,438,393,245
pdf_resume_2670,Full-stack Developer.txt,692,605,540,646,798
pdf_resume_2673,Full-stack Developer.txt,929,908,929,931,904
pdf_resume_2675,Full-stack Developer.txt,278,318,496,403,390
pdf_resume_2678,Full-stack Developer.txt,909,797,906,908,934
pdf_resume_2680,Full-stack Developer.txt,783,829,788,819,774
pdf_resume_2683,Full-stack Developer.txt,456,305,703,576,625
pdf_resume_2687,Full-stack Developer.txt,450,417,462,545,260
pdf_resume_2690,Full-stack Developer.txt,387,325,571,408,575
pdf_resume_2692,Full-stack Developer.txt,720,721,716,762,650
pdf_resume_2695,Full-stack Developer.txt,227,172,159,57,107
pdf_resume_2696,Full-stack Developer.txt,833,770,851,866,812
pdf_resume_2697,Full-stack Developer.txt,304,563,353,706,727
pdf_resume_2701,Full-stack Developer.txt,7,127,45,6,85
pdf_resume_2702,Full-stack Developer.txt,176,311,201,82,522
pdf_resume_2704,Full-stack Developer.txt,371,368,391,515,390
pdf_resume_2705,Full-stack Developer.txt,614,873,852,429,836
pdf_resume_2706,Full-stack Developer.txt,783,908,788,819,781
pdf_resume_2707,Full-stack Developer.txt,299,298,532,447,337
pdf_resume_2709,Full-stack Developer.txt,3,2,1,8,3
pdf_resume_2713,Full-stack Developer.txt,816,661,751,772,650
pdf_resume_2716,Full-stack Developer.txt,383,167,539,95,354
pdf_resume_272,Full-stack Developer.txt,125,81,96,307,67
pdf_resume_2722,Full-stack Developer.txt,842,753,882,905,756
pdf_resume_2723,Full-stack Developer.txt,668,908,668,716,667
pdf_resume_2727,Full-stack Developer.txt,563,344,531,281,398
pdf_resume_2728,Full-stack Developer.txt,462,248,685,381,260
pdf_resume_2730,Full-stack Developer.txt,456,437,466,545,346
pdf_resume_2731,Full-stack Developer.txt,792,449,484,570,398
pdf_resume_2733,Full-stack Developer.txt,706,532,507,849,606
pdf_resume_2734,Full-stack Developer.txt,730,661,769,381,723
pdf_resume_2739,Full-stack Developer.txt,798,478,849,512,595
pdf_resume_2741,Full-stack Developer.txt,802,241,690,400,225
pdf_resume_2744,Full-stack Developer.txt,653,694,614,673,378
pdf_resume_2747,Full-stack Developer.txt,495,539,624,348,483
pdf_resume_2756,Full-stack Developer.txt,383,782,426,417,690
pdf_resume_2759,Full-stack Developer.txt,597,439,339,447,595
pdf_resume_2767,Full-stack Developer.txt,288,573,313,499,209
pdf_resume_277,Full-stack Developer.txt,223,251,273,194,650
pdf_resume_2770,Full-stack Developer.txt,362,475,450,605,681
pdf_resume_2780,Full-stack Developer.txt,471,338,450,533,220
pdf_resume_2782,Full-stack Developer.txt,266,149,269,326,522
pdf_resume_279,Full-stack Developer.txt,626,694,438,581,277
pdf_resume_2790,Full-stack Developer.txt,874,437,818,830,843
pdf_resume_2796,Full-stack Developer.txt,26,217,25,89,229
pdf_resume_2800,Full-stack Developer.txt,723,759,723,775,650
pdf_resume_2812,Full-stack Developer.txt,456,551,466,545,409
pdf_resume_2814,Full-stack Developer.txt,730,783,722,643,847
pdf_resume_2817,Full-stack Developer.txt,783,908,788,819,802
pdf_resume_2819,Full-stack Developer.txt,163,330,299,220,167
pdf_resume_2823,Full-stack Developer.txt,446,472,394,525,409
pdf_resume_2824,Full-stack Developer.txt,462,349,697,387,612
pdf_resume_2828,Full-stack Developer.txt,505,384,349,447,504
pdf_resume_283,Full-stack Developer.txt,827,908,741,837,790
pdf_resume_2830,Full-stack Developer.txt,857,626,775,846,707
pdf_resume_2831,Full-stack Developer.txt,291,505,340,759,511
pdf_resume_2837,Full-stack Developer.txt,233,409,374,259,575
pdf_resume_2838,Full-stack Developer.txt,551,457,545,495,437
pdf_resume_2840,Full-stack Developer.txt,169,10,37,32,74
pdf_resume_2841,Full-stack Developer.txt,406,421,419,189,200
pdf_resume_285,Full-stack Developer.txt,22,153,41,86,14
pdf_resume_2852,Full-stack Developer.txt,55,140,186,126,85
pdf_resume_2856,Full-stack Developer.txt,837,839,800,792,836
pdf_resume_2858,Full-stack Developer.txt,842,846,861,857,827
pdf_resume_2861,Full-stack Developer.txt,450,514,386,673,354
pdf_resume_2865,Full-stack Developer.txt,502,394,644,459,474
pdf_resume_2867,Full-stack Developer.txt,93,545,116,257,237
pdf_resume_2870,Full-stack Developer.txt,13,120,12,41,252
pdf_resume_2872,Full-stack Developer.txt,335,241,363,453,112
pdf_resume_2886,Full-stack Developer.txt,529,391,521,408,260
pdf_resume_2888,Full-stack Developer.txt,418,140,263,457,144
pdf_resume_2889,Full-stack Developer.txt,929,869,929,931,913
pdf_resume_289,Full-stack Developer.txt,42,21,36,26,24
pdf_resume_2891,Full-stack Developer.txt,904,908,910,902,866
pdf_resume_2896,Full-stack Developer.txt,375,280,410,365,457
pdf_resume_2898,Full-stack Developer.txt,578,503,553,457,237
pdf_resume_2899,Full-stack Developer.txt,284,467,299,355,327
pdf_resume_29,Full-stack Developer.txt,912,597,913,913,852
pdf_resume_2903,Full-stack Developer.txt,847,837,857,871,764
pdf_resume_2904,Full-stack Developer.txt,847,837,857,871,764
pdf_resume_291,Full-stack Developer.txt,45,108,69,82,137
pdf_resume_2916,Full-stack Developer.txt,929,908,929,931,934
pdf_resume_2919,Full-stack Developer.txt,10,103,7,7,39
pdf_resume_2921,Full-stack Developer.txt,1,4,3,1,3
pdf_resume_2926,Full-stack Developer.txt,571,453,558,607,633
pdf_resume_2927,Full-stack Developer.txt,668,815,668,570,561
pdf_resume_2930,Full-stack Developer.txt,20,7,30,53,5
pdf_resume_2935,Full-stack Developer.txt,792,587,638,738,504
pdf_resume_2937,Full-stack Developer.txt,190,355,247,438,420
pdf_resume_2945,Full-stack Developer.txt,119,234,28,72,79
pdf_resume_2946,Full-stack Developer.txt,399,551,444,369,390
pdf_resume_2950,Full-stack Developer.txt,853,865,837,843,779
pdf_resume_2953,Full-stack Developer.txt,391,394,374,336,160
pdf_resume_2966,Full-stack Developer.txt,16,104,47,13,10
pdf_resume_2967,Full-stack Developer.txt,288,694,313,499,271
pdf_resume_2969,Full-stack Developer.txt,597,441,632,591,561
pdf_resume_297,Full-stack Developer.txt,57,16,41,148,79
pdf_resume_2972,Full-stack Developer.txt,371,470,510,767,409
pdf_resume_2973,Full-stack Developer.txt,339,382,294,315,311
pdf_resume_2975,Full-stack Developer.txt,237,539,309,250,713
pdf_resume_2978,Full-stack Developer.txt,119,259,238,106,291
pdf_resume_298,Full-stack Developer.txt,757,908,809,804,732
pdf_resume_2981,Full-stack Developer.txt,653,573,614,512,220
pdf_resume_2983,Full-stack Developer.txt,603,472,679,694,463
pdf_resume_2985,Full-stack Developer.txt,245,371,321,400,633
pdf_resume_2987,Full-stack Developer.txt,653,694,614,673,354
pdf_resume_2988,Full-stack Developer.txt,284,318,496,132,327
pdf_resume_2989,Full-stack Developer.txt,520,492,429,638,690
pdf_resume_299,Full-stack Developer.txt,574,433,624,512,633
pdf_resume_2990,Full-stack Developer.txt,686,413,660,765,582
pdf_resume_2994,Full-stack Developer.txt,524,694,695,757,707
pdf_resume_2996,Full-stack Developer.txt,603,825,571,529,575
pdf_resume_2997,Full-stack Developer.txt,571,652,647,365,633
pdf_resume_3005,Full-stack Developer.txt,484,873,490,662,674
pdf_resume_3006,Full-stack Developer.txt,837,604,732,613,756
pdf_resume_3007,Full-stack Developer.txt,466,593,553,588,587
pdf_resume_3011,Full-stack Developer.txt,626,801,571,819,606
pdf_resume_3016,Full-stack Developer.txt,892,845,869,853,840
pdf_resume_3021,Full-stack Developer.txt,694,522,720,623,642
pdf_resume_3024,Full-stack Developer.txt,262,233,194,343,528
pdf_resume_3025,Full-stack Developer.txt,281,573,287,355,180
pdf_resume_3032,Full-stack Developer.txt,702,847,870,889,877
pdf_resume_31,Full-stack Developer.txt,145,232,277,203,215
pdf_resume_310,Full-stack Developer.txt,725,858,563,694,805
pdf_resume_312,Full-stack Developer.txt,872,480,886,732,787
pdf_resume_313,Full-stack Developer.txt,29,10,21,18,8
pdf_resume_315,Full-stack Developer.txt,163,311,342,115,327
pdf_resume_317,Full-stack Developer.txt,646,694,484,673,337
pdf_resume_319,Full-stack Developer.txt,741,860,741,804,575
pdf_resume_325,Full-stack Developer.txt,466,792,224,261,784
pdf_resume_329,Full-stack Developer.txt,637,401,588,162,107
pdf_resume_332,Full-stack Developer.txt,631,433,492,610,575
pdf_resume_334,Full-stack Developer.txt,198,138,90,129,12
pdf_resume_338,Full-stack Developer.txt,603,455,588,387,337
pdf_resume_342,Full-stack Developer.txt,563,427,530,414,277
pdf_resume_343,Full-stack Developer.txt,411,463,156,209,225
pdf_resume_345,Full-stack Developer.txt,608,286,475,501,420
pdf_resume_349,Full-stack Developer.txt,878,746,868,750,732
pdf_resume_350,Full-stack Developer.txt,248,338,287,201,200
pdf_resume_351,Full-stack Developer.txt,620,278,500,726,633
pdf_resume_356,Full-stack Developer.txt,894,797,874,869,863
pdf_resume_358,Full-stack Developer.txt,871,822,725,832,887
pdf_resume_359,Full-stack Developer.txt,195,127,96,453,491
pdf_resume_36,Full-stack Developer.txt,520,411,510,425,595
pdf_resume_361,Full-stack Developer.txt,252,376,228,217,301
pdf_resume_363,Full-stack Developer.txt,764,694,588,711,431
pdf_resume_367,Full-stack Developer.txt,245,301,273,234,504
pdf_resume_369,Full-stack Developer.txt,827,908,741,837,845
pdf_resume_374,Full-stack Developer.txt,160,311,192,122,311
pdf_resume_375,Full-stack Developer.txt,170,61,50,120,319
pdf_resume_382,Full-stack Developer.txt,614,658,650,745,690
pdf_resume_383,Full-stack Developer.txt,592,406,366,596,784
pdf_resume_385,Full-stack Developer.txt,842,835,758,881,895
pdf_resume_386,Full-stack Developer.txt,876,433,829,654,812
pdf_resume_387,Full-stack Developer.txt,492,376,344,273,277
pdf_resume_393,Full-stack Developer.txt,895,748,899,900,875
pdf_resume_397,Full-stack Developer.txt,172,18,146,96,17
pdf_resume_398,Full-stack Developer.txt,914,764,929,862,907
pdf_resume_411,Full-stack Developer.txt,432,199,263,478,137
pdf_resume_412,Full-stack Developer.txt,561,556,588,471,319
