resume_id,job_id,all-mpnet-base-v2_score,paraphrase-MiniLM-L6-v2_score,all-MiniLM-L12-v1_score,all-roberta-large-v1_score,bert_base_nli_mean_tokens_score
pdf_resume_2569,Cybersecurity Analyst.txt,0.463,0.357,0.475,0.562,0.793
pdf_resume_2570,Cybersecurity Analyst.txt,0.168,0.266,0.084,0.446,0.792
pdf_resume_2571,Cybersecurity Analyst.txt,0.186,0.1,0.17,0.163,0.76
pdf_resume_2572,Cybersecurity Analyst.txt,0.183,0.083,0.0,0.101,0.746
pdf_resume_2578,Cybersecurity Analyst.txt,0.097,0.102,0.184,0.199,0.759
pdf_resume_2583,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.712
pdf_resume_2587,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.641
pdf_resume_2589,Cybersecurity Analyst.txt,0.191,0.0,0.289,0.193,0.759
pdf_resume_2592,Cybersecurity Analyst.txt,0.481,0.336,0.405,0.594,0.811
pdf_resume_2593,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.713
pdf_resume_2595,Cybersecurity Analyst.txt,0.277,0.089,0.287,0.278,0.758
pdf_resume_2597,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.641
pdf_resume_2598,Cybersecurity Analyst.txt,0.366,0.176,0.356,0.261,0.742
pdf_resume_2599,Cybersecurity Analyst.txt,0.191,0.182,0.081,0.171,0.723
pdf_resume_2600,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.697
pdf_resume_2616,Cybersecurity Analyst.txt,0.497,0.117,0.475,0.498,0.765
pdf_resume_2622,Cybersecurity Analyst.txt,0.195,0.197,0.367,0.178,0.753
pdf_resume_2623,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.707
pdf_resume_2625,Cybersecurity Analyst.txt,0.178,0.167,0.181,0.469,0.731
pdf_resume_2627,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.743
pdf_resume_2637,Cybersecurity Analyst.txt,0.403,0.311,0.426,0.303,0.736
pdf_resume_2638,Cybersecurity Analyst.txt,0.09,0.0,0.0,0.0,0.736
pdf_resume_2639,Cybersecurity Analyst.txt,0.277,0.089,0.28,0.279,0.74
pdf_resume_264,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.714
pdf_resume_2642,Cybersecurity Analyst.txt,0.168,0.0,0.175,0.0,0.732
pdf_resume_2643,Cybersecurity Analyst.txt,0.0,0.172,0.0,0.0,0.755
pdf_resume_2645,Cybersecurity Analyst.txt,0.306,0.303,0.314,0.392,0.765
pdf_resume_2646,Cybersecurity Analyst.txt,0.315,0.294,0.205,0.312,0.789
pdf_resume_2650,Cybersecurity Analyst.txt,0.0,0.084,0.08,0.247,0.753
pdf_resume_2651,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.641
pdf_resume_2656,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.698
pdf_resume_2657,Cybersecurity Analyst.txt,0.098,0.1,0.088,0.08,0.74
pdf_resume_2658,Cybersecurity Analyst.txt,0.27,0.205,0.462,0.441,0.744
pdf_resume_266,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.7
pdf_resume_2663,Cybersecurity Analyst.txt,0.098,0.1,0.088,0.08,0.764
pdf_resume_2669,Cybersecurity Analyst.txt,0.0,0.084,0.0,0.0,0.743
pdf_resume_267,Cybersecurity Analyst.txt,0.086,0.082,0.085,0.267,0.752
pdf_resume_2670,Cybersecurity Analyst.txt,0.0,0.0,0.098,0.0,0.718
pdf_resume_2673,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.711
pdf_resume_2675,Cybersecurity Analyst.txt,0.188,0.204,0.088,0.175,0.721
pdf_resume_2678,Cybersecurity Analyst.txt,0.107,0.201,0.12,0.119,0.657
pdf_resume_2680,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.083,0.729
pdf_resume_2683,Cybersecurity Analyst.txt,0.199,0.187,0.189,0.268,0.763
pdf_resume_2687,Cybersecurity Analyst.txt,0.098,0.1,0.088,0.08,0.741
pdf_resume_2690,Cybersecurity Analyst.txt,0.088,0.085,0.0,0.086,0.72
pdf_resume_2692,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.71
pdf_resume_2695,Cybersecurity Analyst.txt,0.399,0.233,0.395,0.49,0.775
pdf_resume_2696,Cybersecurity Analyst.txt,0.083,0.0,0.0,0.0,0.724
pdf_resume_2697,Cybersecurity Analyst.txt,0.384,0.1,0.312,0.323,0.729
pdf_resume_2701,Cybersecurity Analyst.txt,0.38,0.2,0.289,0.569,0.771
pdf_resume_2702,Cybersecurity Analyst.txt,0.381,0.192,0.367,0.38,0.74
pdf_resume_2704,Cybersecurity Analyst.txt,0.186,0.1,0.17,0.08,0.718
pdf_resume_2705,Cybersecurity Analyst.txt,0.171,0.0,0.081,0.349,0.708
pdf_resume_2706,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.715
pdf_resume_2707,Cybersecurity Analyst.txt,0.083,0.0,0.0,0.0,0.706
pdf_resume_2709,Cybersecurity Analyst.txt,0.481,0.366,0.597,0.497,0.8
pdf_resume_2713,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.084,0.725
pdf_resume_2716,Cybersecurity Analyst.txt,0.08,0.167,0.0,0.356,0.76
pdf_resume_272,Cybersecurity Analyst.txt,0.473,0.393,0.418,0.397,0.82
pdf_resume_2722,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.726
pdf_resume_2723,Cybersecurity Analyst.txt,0.191,0.088,0.182,0.082,0.77
pdf_resume_2727,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.184,0.71
pdf_resume_2728,Cybersecurity Analyst.txt,0.086,0.171,0.084,0.267,0.764
pdf_resume_2730,Cybersecurity Analyst.txt,0.183,0.1,0.171,0.258,0.742
pdf_resume_2731,Cybersecurity Analyst.txt,0.0,0.082,0.086,0.085,0.752
pdf_resume_2733,Cybersecurity Analyst.txt,0.0,0.108,0.183,0.081,0.727
pdf_resume_2734,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.167,0.746
pdf_resume_2739,Cybersecurity Analyst.txt,0.09,0.177,0.09,0.092,0.751
pdf_resume_2741,Cybersecurity Analyst.txt,0.0,0.179,0.0,0.181,0.717
pdf_resume_2744,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.718
pdf_resume_2747,Cybersecurity Analyst.txt,0.08,0.0,0.0,0.179,0.735
pdf_resume_2756,Cybersecurity Analyst.txt,0.27,0.1,0.334,0.349,0.735
pdf_resume_2759,Cybersecurity Analyst.txt,0.294,0.199,0.322,0.361,0.733
pdf_resume_2767,Cybersecurity Analyst.txt,0.178,0.0,0.267,0.1,0.764
pdf_resume_277,Cybersecurity Analyst.txt,0.281,0.089,0.28,0.281,0.727
pdf_resume_2770,Cybersecurity Analyst.txt,0.261,0.178,0.174,0.086,0.737
pdf_resume_2780,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.19,0.698
pdf_resume_2782,Cybersecurity Analyst.txt,0.271,0.292,0.196,0.179,0.725
pdf_resume_279,Cybersecurity Analyst.txt,0.085,0.0,0.085,0.164,0.742
pdf_resume_2790,Cybersecurity Analyst.txt,0.3,0.393,0.401,0.302,0.753
pdf_resume_2796,Cybersecurity Analyst.txt,0.394,0.1,0.396,0.407,0.763
pdf_resume_2800,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.737
pdf_resume_2812,Cybersecurity Analyst.txt,0.098,0.1,0.088,0.08,0.71
pdf_resume_2814,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.709
pdf_resume_2817,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.698
pdf_resume_2819,Cybersecurity Analyst.txt,0.267,0.199,0.38,0.441,0.771
pdf_resume_2823,Cybersecurity Analyst.txt,0.085,0.0,0.085,0.082,0.7
pdf_resume_2824,Cybersecurity Analyst.txt,0.109,0.187,0.09,0.185,0.7
pdf_resume_2828,Cybersecurity Analyst.txt,0.0,0.0,0.097,0.082,0.723
pdf_resume_283,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.699
pdf_resume_2830,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.697
pdf_resume_2831,Cybersecurity Analyst.txt,0.358,0.089,0.357,0.18,0.767
pdf_resume_2837,Cybersecurity Analyst.txt,0.343,0.219,0.332,0.432,0.741
pdf_resume_2838,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.728
pdf_resume_2840,Cybersecurity Analyst.txt,0.308,0.431,0.319,0.397,0.769
pdf_resume_2841,Cybersecurity Analyst.txt,0.189,0.176,0.184,0.471,0.779
pdf_resume_285,Cybersecurity Analyst.txt,0.41,0.117,0.379,0.502,0.791
pdf_resume_2852,Cybersecurity Analyst.txt,0.49,0.428,0.401,0.502,0.78
pdf_resume_2856,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.725
pdf_resume_2858,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.081,0.708
pdf_resume_2861,Cybersecurity Analyst.txt,0.099,0.0,0.124,0.0,0.719
pdf_resume_2865,Cybersecurity Analyst.txt,0.261,0.0,0.162,0.0,0.752
pdf_resume_2867,Cybersecurity Analyst.txt,0.404,0.1,0.408,0.327,0.767
pdf_resume_2870,Cybersecurity Analyst.txt,0.479,0.359,0.491,0.401,0.798
pdf_resume_2872,Cybersecurity Analyst.txt,0.198,0.266,0.17,0.255,0.774
pdf_resume_2886,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.173,0.721
pdf_resume_2888,Cybersecurity Analyst.txt,0.111,0.193,0.186,0.092,0.758
pdf_resume_2889,Cybersecurity Analyst.txt,0.0,0.085,0.0,0.0,0.707
pdf_resume_289,Cybersecurity Analyst.txt,0.489,0.485,0.503,0.517,0.82
pdf_resume_2891,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.712
pdf_resume_2896,Cybersecurity Analyst.txt,0.111,0.099,0.083,0.173,0.72
pdf_resume_2898,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.734
pdf_resume_2899,Cybersecurity Analyst.txt,0.182,0.172,0.184,0.361,0.723
pdf_resume_29,Cybersecurity Analyst.txt,0.189,0.19,0.166,0.096,0.735
pdf_resume_2903,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.091,0.712
pdf_resume_2904,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.091,0.712
pdf_resume_291,Cybersecurity Analyst.txt,0.554,0.422,0.544,0.552,0.801
pdf_resume_2916,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.641
pdf_resume_2919,Cybersecurity Analyst.txt,0.397,0.183,0.414,0.485,0.769
pdf_resume_2921,Cybersecurity Analyst.txt,0.495,0.351,0.594,0.595,0.797
pdf_resume_2926,Cybersecurity Analyst.txt,0.166,0.1,0.09,0.275,0.738
pdf_resume_2927,Cybersecurity Analyst.txt,0.191,0.184,0.182,0.361,0.782
pdf_resume_2930,Cybersecurity Analyst.txt,0.484,0.505,0.499,0.515,0.815
pdf_resume_2935,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.696
pdf_resume_2937,Cybersecurity Analyst.txt,0.5,0.286,0.371,0.468,0.785
pdf_resume_2945,Cybersecurity Analyst.txt,0.479,0.378,0.491,0.583,0.805
pdf_resume_2946,Cybersecurity Analyst.txt,0.098,0.1,0.088,0.08,0.723
pdf_resume_2950,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.738
pdf_resume_2953,Cybersecurity Analyst.txt,0.098,0.1,0.088,0.163,0.751
pdf_resume_2966,Cybersecurity Analyst.txt,0.34,0.085,0.272,0.454,0.764
pdf_resume_2967,Cybersecurity Analyst.txt,0.178,0.0,0.181,0.1,0.741
pdf_resume_2969,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.725
pdf_resume_297,Cybersecurity Analyst.txt,0.376,0.471,0.406,0.4,0.796
pdf_resume_2972,Cybersecurity Analyst.txt,0.173,0.093,0.088,0.082,0.747
pdf_resume_2973,Cybersecurity Analyst.txt,0.395,0.387,0.438,0.438,0.766
pdf_resume_2975,Cybersecurity Analyst.txt,0.281,0.089,0.28,0.363,0.739
pdf_resume_2978,Cybersecurity Analyst.txt,0.407,0.21,0.421,0.441,0.771
pdf_resume_298,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.709
pdf_resume_2981,Cybersecurity Analyst.txt,0.0,0.0,0.085,0.093,0.745
pdf_resume_2983,Cybersecurity Analyst.txt,0.0,0.085,0.0,0.0,0.717
pdf_resume_2985,Cybersecurity Analyst.txt,0.288,0.275,0.279,0.433,0.747
pdf_resume_2987,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.706
pdf_resume_2988,Cybersecurity Analyst.txt,0.256,0.0,0.083,0.349,0.724
pdf_resume_2989,Cybersecurity Analyst.txt,0.399,0.344,0.433,0.422,0.753
pdf_resume_299,Cybersecurity Analyst.txt,0.255,0.298,0.256,0.367,0.759
pdf_resume_2990,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.718
pdf_resume_2994,Cybersecurity Analyst.txt,0.085,0.0,0.085,0.082,0.699
pdf_resume_2996,Cybersecurity Analyst.txt,0.086,0.082,0.084,0.267,0.757
pdf_resume_2997,Cybersecurity Analyst.txt,0.086,0.082,0.084,0.267,0.752
pdf_resume_3005,Cybersecurity Analyst.txt,0.266,0.0,0.262,0.186,0.759
pdf_resume_3006,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.085,0.696
pdf_resume_3007,Cybersecurity Analyst.txt,0.379,0.11,0.29,0.387,0.795
pdf_resume_3011,Cybersecurity Analyst.txt,0.096,0.0,0.099,0.0,0.749
pdf_resume_3016,Cybersecurity Analyst.txt,0.403,0.199,0.494,0.43,0.755
pdf_resume_3021,Cybersecurity Analyst.txt,0.17,0.084,0.081,0.095,0.765
pdf_resume_3024,Cybersecurity Analyst.txt,0.325,0.279,0.394,0.318,0.72
pdf_resume_3025,Cybersecurity Analyst.txt,0.179,0.0,0.181,0.264,0.764
pdf_resume_3032,Cybersecurity Analyst.txt,0.385,0.1,0.297,0.297,0.749
pdf_resume_31,Cybersecurity Analyst.txt,0.389,0.188,0.389,0.485,0.787
pdf_resume_310,Cybersecurity Analyst.txt,0.102,0.093,0.087,0.183,0.699
pdf_resume_312,Cybersecurity Analyst.txt,0.394,0.282,0.402,0.518,0.785
pdf_resume_313,Cybersecurity Analyst.txt,0.471,0.398,0.406,0.501,0.814
pdf_resume_315,Cybersecurity Analyst.txt,0.378,0.089,0.363,0.363,0.729
pdf_resume_317,Cybersecurity Analyst.txt,0.088,0.0,0.162,0.0,0.725
pdf_resume_319,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.759
pdf_resume_325,Cybersecurity Analyst.txt,0.132,0.0,0.303,0.375,0.729
pdf_resume_329,Cybersecurity Analyst.txt,0.097,0.0,0.096,0.372,0.788
pdf_resume_332,Cybersecurity Analyst.txt,0.105,0.18,0.178,0.0,0.767
pdf_resume_334,Cybersecurity Analyst.txt,0.085,0.082,0.166,0.355,0.749
pdf_resume_338,Cybersecurity Analyst.txt,0.086,0.095,0.0,0.175,0.71
pdf_resume_342,Cybersecurity Analyst.txt,0.097,0.0,0.0,0.082,0.723
pdf_resume_343,Cybersecurity Analyst.txt,0.19,0.089,0.295,0.456,0.744
pdf_resume_345,Cybersecurity Analyst.txt,0.102,0.299,0.349,0.362,0.78
pdf_resume_349,Cybersecurity Analyst.txt,0.0,0.085,0.176,0.089,0.783
pdf_resume_350,Cybersecurity Analyst.txt,0.401,0.293,0.29,0.394,0.795
pdf_resume_351,Cybersecurity Analyst.txt,0.191,0.258,0.263,0.164,0.767
pdf_resume_356,Cybersecurity Analyst.txt,0.081,0.114,0.091,0.0,0.71
pdf_resume_358,Cybersecurity Analyst.txt,0.0,0.094,0.196,0.289,0.726
pdf_resume_359,Cybersecurity Analyst.txt,0.243,0.345,0.32,0.321,0.755
pdf_resume_36,Cybersecurity Analyst.txt,0.3,0.316,0.274,0.308,0.718
pdf_resume_361,Cybersecurity Analyst.txt,0.377,0.202,0.284,0.165,0.754
pdf_resume_363,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.719
pdf_resume_367,Cybersecurity Analyst.txt,0.172,0.096,0.183,0.25,0.742
pdf_resume_369,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.679
pdf_resume_374,Cybersecurity Analyst.txt,0.281,0.089,0.28,0.281,0.731
pdf_resume_375,Cybersecurity Analyst.txt,0.449,0.409,0.364,0.541,0.74
pdf_resume_382,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.706
pdf_resume_383,Cybersecurity Analyst.txt,0.392,0.418,0.416,0.574,0.799
pdf_resume_385,Cybersecurity Analyst.txt,0.091,0.0,0.107,0.085,0.673
pdf_resume_386,Cybersecurity Analyst.txt,0.296,0.315,0.317,0.52,0.755
pdf_resume_387,Cybersecurity Analyst.txt,0.265,0.195,0.295,0.493,0.746
pdf_resume_393,Cybersecurity Analyst.txt,0.277,0.083,0.172,0.292,0.709
pdf_resume_397,Cybersecurity Analyst.txt,0.192,0.273,0.218,0.396,0.778
pdf_resume_398,Cybersecurity Analyst.txt,0.183,0.169,0.0,0.368,0.708
pdf_resume_411,Cybersecurity Analyst.txt,0.192,0.176,0.185,0.19,0.778
pdf_resume_412,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.713
pdf_resume_413,Cybersecurity Analyst.txt,0.179,0.101,0.199,0.369,0.769
pdf_resume_417,Cybersecurity Analyst.txt,0.174,0.09,0.17,0.08,0.754
pdf_resume_421,Cybersecurity Analyst.txt,0.516,0.524,0.522,0.52,0.821
pdf_resume_424,Cybersecurity Analyst.txt,0.0,0.0,0.081,0.0,0.69
pdf_resume_425,Cybersecurity Analyst.txt,0.354,0.17,0.47,0.295,0.761
pdf_resume_429,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.723
pdf_resume_430,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.662
pdf_resume_433,Cybersecurity Analyst.txt,0.372,0.261,0.377,0.384,0.772
pdf_resume_434,Cybersecurity Analyst.txt,0.277,0.363,0.186,0.458,0.781
pdf_resume_441,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.715
pdf_resume_442,Cybersecurity Analyst.txt,0.489,0.268,0.491,0.574,0.811
pdf_resume_443,Cybersecurity Analyst.txt,0.29,0.311,0.302,0.405,0.765
pdf_resume_444,Cybersecurity Analyst.txt,0.082,0.0,0.0,0.0,0.747
pdf_resume_451,Cybersecurity Analyst.txt,0.0,0.084,0.086,0.09,0.738
pdf_resume_455,Cybersecurity Analyst.txt,0.264,0.0,0.166,0.0,0.711
pdf_resume_459,Cybersecurity Analyst.txt,0.086,0.0,0.091,0.0,0.755
pdf_resume_462,Cybersecurity Analyst.txt,0.086,0.176,0.387,0.268,0.753
pdf_resume_465,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.692
pdf_resume_470,Cybersecurity Analyst.txt,0.356,0.341,0.47,0.557,0.749
pdf_resume_471,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.184,0.741
pdf_resume_472,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.19,0.741
pdf_resume_473,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.746
pdf_resume_475,Cybersecurity Analyst.txt,0.171,0.097,0.169,0.093,0.719
pdf_resume_48,Cybersecurity Analyst.txt,0.487,0.405,0.418,0.526,0.826
pdf_resume_481,Cybersecurity Analyst.txt,0.274,0.084,0.387,0.353,0.761
pdf_resume_487,Cybersecurity Analyst.txt,0.269,0.092,0.181,0.1,0.748
pdf_resume_489,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.7
pdf_resume_490,Cybersecurity Analyst.txt,0.086,0.0,0.104,0.083,0.763
pdf_resume_493,Cybersecurity Analyst.txt,0.374,0.261,0.378,0.444,0.783
pdf_resume_50,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.102,0.709
pdf_resume_505,Cybersecurity Analyst.txt,0.473,0.389,0.418,0.365,0.8
pdf_resume_509,Cybersecurity Analyst.txt,0.208,0.216,0.219,0.391,0.74
pdf_resume_510,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.684
pdf_resume_512,Cybersecurity Analyst.txt,0.51,0.412,0.424,0.499,0.822
pdf_resume_513,Cybersecurity Analyst.txt,0.281,0.089,0.28,0.281,0.731
pdf_resume_516,Cybersecurity Analyst.txt,0.499,0.401,0.428,0.404,0.82
pdf_resume_518,Cybersecurity Analyst.txt,0.429,0.321,0.463,0.511,0.743
pdf_resume_52,Cybersecurity Analyst.txt,0.272,0.264,0.351,0.28,0.759
pdf_resume_522,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.712
pdf_resume_524,Cybersecurity Analyst.txt,0.503,0.267,0.506,0.423,0.783
pdf_resume_526,Cybersecurity Analyst.txt,0.091,0.117,0.089,0.099,0.675
pdf_resume_53,Cybersecurity Analyst.txt,0.183,0.1,0.173,0.162,0.699
pdf_resume_531,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.718
pdf_resume_533,Cybersecurity Analyst.txt,0.3,0.21,0.279,0.411,0.796
pdf_resume_542,Cybersecurity Analyst.txt,0.275,0.0,0.267,0.1,0.742
pdf_resume_55,Cybersecurity Analyst.txt,0.312,0.157,0.164,0.241,0.779
pdf_resume_558,Cybersecurity Analyst.txt,0.178,0.0,0.181,0.182,0.749
pdf_resume_563,Cybersecurity Analyst.txt,0.296,0.315,0.317,0.52,0.755
pdf_resume_57,Cybersecurity Analyst.txt,0.194,0.1,0.088,0.163,0.748
pdf_resume_578,Cybersecurity Analyst.txt,0.507,0.385,0.505,0.595,0.799
pdf_resume_579,Cybersecurity Analyst.txt,0.083,0.0,0.0,0.0,0.713
pdf_resume_582,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.082,0.719
pdf_resume_586,Cybersecurity Analyst.txt,0.085,0.0,0.085,0.082,0.741
pdf_resume_587,Cybersecurity Analyst.txt,0.523,0.331,0.521,0.509,0.755
pdf_resume_59,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.19,0.714
pdf_resume_591,Cybersecurity Analyst.txt,0.211,0.221,0.219,0.3,0.727
pdf_resume_597,Cybersecurity Analyst.txt,0.167,0.253,0.459,0.362,0.729
pdf_resume_60,Cybersecurity Analyst.txt,0.45,0.308,0.336,0.454,0.788
pdf_resume_604,Cybersecurity Analyst.txt,0.09,0.192,0.1,0.098,0.659
pdf_resume_61,Cybersecurity Analyst.txt,0.368,0.379,0.449,0.28,0.772
pdf_resume_619,Cybersecurity Analyst.txt,0.111,0.193,0.186,0.092,0.735
pdf_resume_627,Cybersecurity Analyst.txt,0.084,0.081,0.083,0.082,0.709
pdf_resume_63,Cybersecurity Analyst.txt,0.085,0.092,0.0,0.27,0.745
pdf_resume_630,Cybersecurity Analyst.txt,0.194,0.171,0.173,0.226,0.727
pdf_resume_632,Cybersecurity Analyst.txt,0.089,0.0,0.176,0.245,0.736
pdf_resume_638,Cybersecurity Analyst.txt,0.091,0.0,0.107,0.262,0.72
pdf_resume_639,Cybersecurity Analyst.txt,0.178,0.0,0.082,0.372,0.712
pdf_resume_641,Cybersecurity Analyst.txt,0.098,0.1,0.088,0.27,0.721
pdf_resume_643,Cybersecurity Analyst.txt,0.0,0.084,0.0,0.0,0.727
pdf_resume_647,Cybersecurity Analyst.txt,0.085,0.0,0.085,0.164,0.698
pdf_resume_648,Cybersecurity Analyst.txt,0.087,0.083,0.349,0.281,0.776
pdf_resume_657,Cybersecurity Analyst.txt,0.612,0.409,0.571,0.624,0.842
pdf_resume_658,Cybersecurity Analyst.txt,0.315,0.374,0.205,0.484,0.795
pdf_resume_659,Cybersecurity Analyst.txt,0.0,0.084,0.188,0.256,0.725
pdf_resume_660,Cybersecurity Analyst.txt,0.359,0.091,0.256,0.451,0.786
pdf_resume_661,Cybersecurity Analyst.txt,0.37,0.341,0.463,0.546,0.788
pdf_resume_67,Cybersecurity Analyst.txt,0.427,0.418,0.398,0.499,0.767
pdf_resume_672,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.694
pdf_resume_675,Cybersecurity Analyst.txt,0.137,0.081,0.124,0.127,0.723
pdf_resume_678,Cybersecurity Analyst.txt,0.499,0.288,0.415,0.386,0.777
pdf_resume_680,Cybersecurity Analyst.txt,0.396,0.261,0.393,0.394,0.776
pdf_resume_688,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.725
pdf_resume_690,Cybersecurity Analyst.txt,0.097,0.0,0.087,0.102,0.708
pdf_resume_691,Cybersecurity Analyst.txt,0.496,0.393,0.388,0.484,0.798
pdf_resume_692,Cybersecurity Analyst.txt,0.285,0.17,0.379,0.293,0.766
pdf_resume_699,Cybersecurity Analyst.txt,0.454,0.097,0.459,0.457,0.751
pdf_resume_700,Cybersecurity Analyst.txt,0.479,0.268,0.483,0.496,0.783
pdf_resume_705,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.0,0.728
pdf_resume_71,Cybersecurity Analyst.txt,0.469,0.278,0.384,0.388,0.769
pdf_resume_714,Cybersecurity Analyst.txt,0.373,0.181,0.342,0.345,0.739
pdf_resume_719,Cybersecurity Analyst.txt,0.085,0.0,0.085,0.164,0.71
pdf_resume_721,Cybersecurity Analyst.txt,0.082,0.0,0.098,0.166,0.73
pdf_resume_727,Cybersecurity Analyst.txt,0.315,0.374,0.205,0.484,0.795
pdf_resume_728,Cybersecurity Analyst.txt,0.273,0.258,0.104,0.362,0.786
pdf_resume_73,Cybersecurity Analyst.txt,0.479,0.268,0.491,0.401,0.784
pdf_resume_730,Cybersecurity Analyst.txt,0.186,0.1,0.185,0.093,0.737
pdf_resume_734,Cybersecurity Analyst.txt,0.573,0.582,0.565,0.585,0.822
pdf_resume_742,Cybersecurity Analyst.txt,0.49,0.188,0.41,0.297,0.777
pdf_resume_743,Cybersecurity Analyst.txt,0.091,0.092,0.107,0.275,0.741
pdf_resume_751,Cybersecurity Analyst.txt,0.16,0.175,0.189,0.275,0.737
pdf_resume_76,Cybersecurity Analyst.txt,0.479,0.381,0.411,0.479,0.793
pdf_resume_760,Cybersecurity Analyst.txt,0.366,0.173,0.188,0.269,0.776
pdf_resume_761,Cybersecurity Analyst.txt,0.178,0.084,0.107,0.352,0.702
pdf_resume_766,Cybersecurity Analyst.txt,0.171,0.091,0.162,0.19,0.753
pdf_resume_776,Cybersecurity Analyst.txt,0.36,0.296,0.406,0.397,0.773
pdf_resume_777,Cybersecurity Analyst.txt,0.475,0.393,0.406,0.41,0.813
pdf_resume_780,Cybersecurity Analyst.txt,0.18,0.082,0.181,0.383,0.757
pdf_resume_782,Cybersecurity Analyst.txt,0.476,0.099,0.462,0.477,0.771
pdf_resume_786,Cybersecurity Analyst.txt,0.374,0.173,0.444,0.442,0.756
pdf_resume_793,Cybersecurity Analyst.txt,0.17,0.0,0.0,0.087,0.708
pdf_resume_794,Cybersecurity Analyst.txt,0.0,0.092,0.0,0.282,0.743
pdf_resume_795,Cybersecurity Analyst.txt,0.479,0.359,0.491,0.401,0.776
pdf_resume_8,Cybersecurity Analyst.txt,0.081,0.0,0.081,0.0,0.749
pdf_resume_800,Cybersecurity Analyst.txt,0.178,0.0,0.187,0.265,0.736
pdf_resume_801,Cybersecurity Analyst.txt,0.542,0.367,0.469,0.633,0.807
pdf_resume_805,Cybersecurity Analyst.txt,0.0,0.0,0.0,0.081,0.721
